GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US110010019012,110010019012,"Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia",1017,204
1500000US110010019013,110010019013,"Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",2556,1328
1500000US110010019014,110010019014,"Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",2637,1702
1500000US110010019021,110010019021,"Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia",1800,1408
1500000US110010019022,110010019022,"Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia",964,18
1500000US110010020011,110010020011,"Block Group 1, Census Tract 20.01, District of Columbia, District of Columbia",1100,106
1500000US110010020021,110010020021,"Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia",1043,134
1500000US110010020022,110010020022,"Block Group 2, Census Tract 20.02, District of Columbia, District of Columbia",1091,107
1500000US110010020023,110010020023,"Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia",1768,1117
1500000US110010021011,110010021011,"Block Group 1, Census Tract 21.01, District of Columbia, District of Columbia",808,58
1500000US110010021012,110010021012,"Block Group 2, Census Tract 21.01, District of Columbia, District of Columbia",897,132
1500000US110010021013,110010021013,"Block Group 3, Census Tract 21.01, District of Columbia, District of Columbia",919,395
1500000US110010021015,110010021015,"Block Group 5, Census Tract 21.01, District of Columbia, District of Columbia",1137,248
1500000US110010021021,110010021021,"Block Group 1, Census Tract 21.02, District of Columbia, District of Columbia",1354,945
1500000US110010021022,110010021022,"Block Group 2, Census Tract 21.02, District of Columbia, District of Columbia",673,357
1500000US110010021023,110010021023,"Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia",807,434
1500000US110010021024,110010021024,"Block Group 4, Census Tract 21.02, District of Columbia, District of Columbia",850,270
1500000US110010021026,110010021026,"Block Group 6, Census Tract 21.02, District of Columbia, District of Columbia",905,386
1500000US110010022011,110010022011,"Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia",-,**
1500000US110010022013,110010022013,"Block Group 3, Census Tract 22.01, District of Columbia, District of Columbia",1215,552
1500000US110010022021,110010022021,"Block Group 1, Census Tract 22.02, District of Columbia, District of Columbia",1113,86
1500000US110010022022,110010022022,"Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia",889,325
1500000US110010022023,110010022023,"Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia",966,148
1500000US110010023011,110010023011,"Block Group 1, Census Tract 23.01, District of Columbia, District of Columbia",1886,1009
1500000US110010023012,110010023012,"Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia",965,210
1500000US110010023021,110010023021,"Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia",1809,89
1500000US110010024001,110010024001,"Block Group 1, Census Tract 24, District of Columbia, District of Columbia",1153,456
1500000US110010024002,110010024002,"Block Group 2, Census Tract 24, District of Columbia, District of Columbia",1593,190
1500000US110010024003,110010024003,"Block Group 3, Census Tract 24, District of Columbia, District of Columbia",-,**
1500000US110010024004,110010024004,"Block Group 4, Census Tract 24, District of Columbia, District of Columbia",1153,436
1500000US110010025011,110010025011,"Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",703,268
1500000US110010025012,110010025012,"Block Group 2, Census Tract 25.01, District of Columbia, District of Columbia",1118,223
1500000US110010025021,110010025021,"Block Group 1, Census Tract 25.02, District of Columbia, District of Columbia",1146,159
1500000US110010025022,110010025022,"Block Group 2, Census Tract 25.02, District of Columbia, District of Columbia",1190,605
1500000US110010025023,110010025023,"Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia",-,**
1500000US110010025024,110010025024,"Block Group 4, Census Tract 25.02, District of Columbia, District of Columbia",1255,158
1500000US110010026001,110010026001,"Block Group 1, Census Tract 26, District of Columbia, District of Columbia",1353,94
1500000US110010026002,110010026002,"Block Group 2, Census Tract 26, District of Columbia, District of Columbia",3263,183
1500000US110010027011,110010027011,"Block Group 1, Census Tract 27.01, District of Columbia, District of Columbia",2075,1707
1500000US110010027012,110010027012,"Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia",1453,165
1500000US110010027013,110010027013,"Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia",1825,213
1500000US110010027014,110010027014,"Block Group 4, Census Tract 27.01, District of Columbia, District of Columbia",1178,95
1500000US110010027021,110010027021,"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",1317,157
1500000US110010027022,110010027022,"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",1350,125
1500000US110010027023,110010027023,"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",1426,149
1500000US110010028011,110010028011,"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",1574,422
1500000US110010028012,110010028012,"Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",1112,42
1500000US110010028021,110010028021,"Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",987,140
1500000US110010028022,110010028022,"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",1103,70
1500000US110010029001,110010029001,"Block Group 1, Census Tract 29, District of Columbia, District of Columbia",1242,123
1500000US110010029002,110010029002,"Block Group 2, Census Tract 29, District of Columbia, District of Columbia",1853,535
1500000US110010030001,110010030001,"Block Group 1, Census Tract 30, District of Columbia, District of Columbia",1884,316
1500000US110010030002,110010030002,"Block Group 2, Census Tract 30, District of Columbia, District of Columbia",1083,517
1500000US110010031001,110010031001,"Block Group 1, Census Tract 31, District of Columbia, District of Columbia",1599,390
1500000US110010032001,110010032001,"Block Group 1, Census Tract 32, District of Columbia, District of Columbia",1325,247
1500000US110010032002,110010032002,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia",870,239
1500000US110010032003,110010032003,"Block Group 3, Census Tract 32, District of Columbia, District of Columbia",702,393
1500000US110010032004,110010032004,"Block Group 4, Census Tract 32, District of Columbia, District of Columbia",972,69
1500000US110010033011,110010033011,"Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia",2200,499
1500000US110010033012,110010033012,"Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia",2270,340
1500000US110010033013,110010033013,"Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia",2350,721
1500000US110010033021,110010033021,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",1750,325
1500000US110010033022,110010033022,"Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia",1441,207
1500000US110010034001,110010034001,"Block Group 1, Census Tract 34, District of Columbia, District of Columbia",388,386
1500000US110010034002,110010034002,"Block Group 2, Census Tract 34, District of Columbia, District of Columbia",1942,485
1500000US110010035001,110010035001,"Block Group 1, Census Tract 35, District of Columbia, District of Columbia",1793,241
1500000US110010035002,110010035002,"Block Group 2, Census Tract 35, District of Columbia, District of Columbia",281,52
1500000US110010036001,110010036001,"Block Group 1, Census Tract 36, District of Columbia, District of Columbia",1299,416
1500000US110010036002,110010036002,"Block Group 2, Census Tract 36, District of Columbia, District of Columbia",1595,593
1500000US110010036003,110010036003,"Block Group 3, Census Tract 36, District of Columbia, District of Columbia",1689,159
1500000US110010037001,110010037001,"Block Group 1, Census Tract 37, District of Columbia, District of Columbia",1826,630
1500000US110010037002,110010037002,"Block Group 2, Census Tract 37, District of Columbia, District of Columbia",1158,76
1500000US110010037003,110010037003,"Block Group 3, Census Tract 37, District of Columbia, District of Columbia",1309,288
1500000US110010038001,110010038001,"Block Group 1, Census Tract 38, District of Columbia, District of Columbia",1716,135
1500000US110010038002,110010038002,"Block Group 2, Census Tract 38, District of Columbia, District of Columbia",1661,141
1500000US110010038003,110010038003,"Block Group 3, Census Tract 38, District of Columbia, District of Columbia",862,602
1500000US110010039001,110010039001,"Block Group 1, Census Tract 39, District of Columbia, District of Columbia",1667,124
1500000US110010039002,110010039002,"Block Group 2, Census Tract 39, District of Columbia, District of Columbia",1654,201
1500000US110010039003,110010039003,"Block Group 3, Census Tract 39, District of Columbia, District of Columbia",1623,177
1500000US110010039004,110010039004,"Block Group 4, Census Tract 39, District of Columbia, District of Columbia",1888,658
1500000US110010040011,110010040011,"Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia",1853,135
1500000US110010040012,110010040012,"Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia",1470,704
1500000US110010040013,110010040013,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",1926,156
1500000US110010040021,110010040021,"Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia",1738,137
1500000US110010040022,110010040022,"Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia",1771,144
1500000US110010040023,110010040023,"Block Group 3, Census Tract 40.02, District of Columbia, District of Columbia",1507,148
1500000US110010041001,110010041001,"Block Group 1, Census Tract 41, District of Columbia, District of Columbia",2120,349
1500000US110010041002,110010041002,"Block Group 2, Census Tract 41, District of Columbia, District of Columbia",1943,360
1500000US110010041003,110010041003,"Block Group 3, Census Tract 41, District of Columbia, District of Columbia",2066,244
1500000US110010042011,110010042011,"Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia",1719,94
1500000US110010042012,110010042012,"Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia",2141,369
1500000US110010042021,110010042021,"Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia",1756,168
1500000US110010042022,110010042022,"Block Group 2, Census Tract 42.02, District of Columbia, District of Columbia",1800,145
1500000US110010043001,110010043001,"Block Group 1, Census Tract 43, District of Columbia, District of Columbia",1603,132
1500000US110010043002,110010043002,"Block Group 2, Census Tract 43, District of Columbia, District of Columbia",1223,408
1500000US110010044001,110010044001,"Block Group 1, Census Tract 44, District of Columbia, District of Columbia",2265,385
1500000US110010044002,110010044002,"Block Group 2, Census Tract 44, District of Columbia, District of Columbia",1705,511
1500000US110010046001,110010046001,"Block Group 1, Census Tract 46, District of Columbia, District of Columbia",633,230
1500000US110010046002,110010046002,"Block Group 2, Census Tract 46, District of Columbia, District of Columbia",1214,298
1500000US110010047011,110010047011,"Block Group 1, Census Tract 47.01, District of Columbia, District of Columbia",259,30
1500000US110010047012,110010047012,"Block Group 2, Census Tract 47.01, District of Columbia, District of Columbia",1294,550
1500000US110010047021,110010047021,"Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",2120,102
1500000US110010048011,110010048011,"Block Group 1, Census Tract 48.01, District of Columbia, District of Columbia",1372,328
1500000US110010048021,110010048021,"Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia",1630,464
1500000US110010048022,110010048022,"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia",848,89
1500000US110010049011,110010049011,"Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia",835,496
1500000US110010049012,110010049012,"Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia",1696,490
1500000US110010049021,110010049021,"Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia",1099,355
1500000US110010049022,110010049022,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",1792,328
1500000US110010050011,110010050011,"Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia",1873,299
1500000US110010050012,110010050012,"Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia",2004,317
1500000US110010050021,110010050021,"Block Group 1, Census Tract 50.02, District of Columbia, District of Columbia",646,585
1500000US110010050022,110010050022,"Block Group 2, Census Tract 50.02, District of Columbia, District of Columbia",2046,269
1500000US110010050023,110010050023,"Block Group 3, Census Tract 50.02, District of Columbia, District of Columbia",1783,341
1500000US110010050024,110010050024,"Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia",1354,242
1500000US110010052011,110010052011,"Block Group 1, Census Tract 52.01, District of Columbia, District of Columbia",1722,147
1500000US110010052012,110010052012,"Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia",1813,313
1500000US110010052013,110010052013,"Block Group 3, Census Tract 52.01, District of Columbia, District of Columbia",1836,251
1500000US110010052014,110010052014,"Block Group 4, Census Tract 52.01, District of Columbia, District of Columbia",2132,426
1500000US110010053011,110010053011,"Block Group 1, Census Tract 53.01, District of Columbia, District of Columbia",1726,297
1500000US110010053012,110010053012,"Block Group 2, Census Tract 53.01, District of Columbia, District of Columbia",1793,108
1500000US110010053013,110010053013,"Block Group 3, Census Tract 53.01, District of Columbia, District of Columbia",1571,141
1500000US110010053014,110010053014,"Block Group 4, Census Tract 53.01, District of Columbia, District of Columbia",1881,193
1500000US110010055001,110010055001,"Block Group 1, Census Tract 55, District of Columbia, District of Columbia",1525,256
1500000US110010055002,110010055002,"Block Group 2, Census Tract 55, District of Columbia, District of Columbia",2699,118
1500000US110010055003,110010055003,"Block Group 3, Census Tract 55, District of Columbia, District of Columbia",1984,256
1500000US110010055004,110010055004,"Block Group 4, Census Tract 55, District of Columbia, District of Columbia",1855,243
1500000US110010055005,110010055005,"Block Group 5, Census Tract 55, District of Columbia, District of Columbia",1876,457
1500000US110010056001,110010056001,"Block Group 1, Census Tract 56, District of Columbia, District of Columbia",1802,96
1500000US110010056002,110010056002,"Block Group 2, Census Tract 56, District of Columbia, District of Columbia",637,546
1500000US110010056003,110010056003,"Block Group 3, Census Tract 56, District of Columbia, District of Columbia",2122,123
1500000US110010056004,110010056004,"Block Group 4, Census Tract 56, District of Columbia, District of Columbia",2058,216
1500000US110010058001,110010058001,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",2410,110
1500000US110010058002,110010058002,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",2171,167
1500000US110010059001,110010059001,"Block Group 1, Census Tract 59, District of Columbia, District of Columbia",2297,105
1500000US110010062021,110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",-,**
1500000US110010064001,110010064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia",457,50
1500000US110010065001,110010065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia",1698,318
1500000US110010065002,110010065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia",2154,361
1500000US110010066001,110010066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",1779,85
1500000US110010067001,110010067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia",2221,379
1500000US110010067002,110010067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",1684,339
1500000US110010067003,110010067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia",2099,614
1500000US110010068011,110010068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",1208,258
1500000US110010068012,110010068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",1279,249
1500000US110010068021,110010068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",1450,877
1500000US110010068022,110010068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",1921,649
1500000US110010068041,110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",-,**
1500000US110010069001,110010069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",1132,183
1500000US110010069002,110010069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",2125,872
1500000US110010070001,110010070001,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia",1722,216
1500000US110010070002,110010070002,"Block Group 2, Census Tract 70, District of Columbia, District of Columbia",1524,300
1500000US110010071001,110010071001,"Block Group 1, Census Tract 71, District of Columbia, District of Columbia",1352,611
1500000US110010071002,110010071002,"Block Group 2, Census Tract 71, District of Columbia, District of Columbia",976,507
1500000US110010072001,110010072001,"Block Group 1, Census Tract 72, District of Columbia, District of Columbia",2292,100
1500000US110010072002,110010072002,"Block Group 2, Census Tract 72, District of Columbia, District of Columbia",1512,873
1500000US110010073011,110010073011,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",2408,76
1500000US110010073041,110010073041,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",734,121
1500000US110010073042,110010073042,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",939,95
1500000US110010073043,110010073043,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",883,137
1500000US110010074011,110010074011,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",368,102
1500000US110010074012,110010074012,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",446,103
1500000US110010074031,110010074031,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",1104,41
1500000US110010074041,110010074041,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",1003,488
1500000US110010074042,110010074042,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",988,682
1500000US110010074043,110010074043,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",943,236
1500000US110010074061,110010074061,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",1324,113
1500000US110010074062,110010074062,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",795,336
1500000US110010074071,110010074071,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",1053,213
1500000US110010074072,110010074072,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",1070,76
1500000US110010074081,110010074081,"Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia",1060,88
1500000US110010074091,110010074091,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",1211,145
1500000US110010074092,110010074092,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",525,507
1500000US110010074093,110010074093,"Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia",954,71
1500000US110010075021,110010075021,"Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia",801,192
1500000US110010075022,110010075022,"Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia",1004,311
1500000US110010075031,110010075031,"Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",953,201
1500000US110010075032,110010075032,"Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia",1045,146
1500000US110010075041,110010075041,"Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",856,81
1500000US110010076011,110010076011,"Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia",993,235
1500000US110010076012,110010076012,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",1065,197
1500000US110010076013,110010076013,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia",856,65
1500000US110010076014,110010076014,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",880,135
1500000US110010076015,110010076015,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",965,385
1500000US110010076031,110010076031,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia",1269,184
1500000US110010076032,110010076032,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",1103,495
1500000US110010076033,110010076033,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",-,**
1500000US110010076034,110010076034,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",880,67
1500000US110010076041,110010076041,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia",1026,85
1500000US110010076042,110010076042,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",1101,75
1500000US110010076043,110010076043,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",945,65
